"b","unit","day","dentadult","dentinf"
52,"u6",47,12,0
52,"u6",52,0,0
52,"u7",7,5,0
52,"u7",12,5,1
52,"u7",17,14,1
52,"u7",22,15,1
52,"u7",27,12,1
52,"u7",32,5,0
52,"u7",37,9,0
52,"u7",42,4,1
52,"u7",47,1,0
52,"u7",52,2,0
52,"u8",7,4,0
52,"u8",12,4,0
52,"u8",17,9,2
52,"u8",22,7,0
52,"u8",27,7,1
52,"u8",32,23,2
52,"u8",37,32,12
52,"u8",42,19,0
52,"u8",47,5,1
52,"u8",52,2,0
52,"u9",7,6,0
52,"u9",12,21,0
52,"u9",17,28,0
52,"u9",22,26,1
52,"u9",27,37,9
52,"u9",32,12,0
52,"u9",37,8,0
52,"u9",42,2,6
52,"u9",47,2,0
52,"u9",52,1,2
53,"u1",7,2,0
53,"u1",12,4,0
53,"u1",17,7,1
53,"u1",22,2,0
53,"u1",27,6,0
53,"u1",32,5,0
53,"u1",37,12,0
53,"u1",42,3,0
53,"u1",47,0,0
53,"u1",52,9,0
53,"u2",7,3,0
53,"u2",12,13,1
53,"u2",17,24,1
53,"u2",22,33,2
53,"u2",27,10,0
53,"u2",32,3,0
53,"u2",37,0,0
53,"u2",42,0,0
53,"u2",47,0,0
53,"u2",52,1,0
53,"u3",7,5,0
53,"u3",12,9,0
53,"u3",17,10,0
53,"u3",22,19,0
53,"u3",27,16,1
53,"u3",32,18,1
53,"u3",37,17,5
53,"u3",42,28,2
53,"u3",47,26,0
53,"u3",52,4,0
53,"u4",7,5,0
53,"u4",12,10,1
53,"u4",17,23,1
53,"u4",22,62,3
53,"u4",27,159,4
53,"u4",32,47,8
53,"u4",37,9,0
53,"u4",42,14,4
53,"u4",47,3,0
53,"u4",52,4,1
53,"u5",7,2,0
53,"u5",12,6,0
53,"u5",17,39,2
53,"u5",22,10,5
53,"u5",27,7,0
53,"u5",32,1,1
53,"u5",37,4,0
53,"u5",42,4,0
53,"u5",47,6,1
53,"u5",52,1,0
53,"u6",7,4,0
53,"u6",12,10,0
53,"u6",17,13,0
53,"u6",22,42,0
53,"u6",27,36,2
53,"u6",32,5,3
53,"u6",37,5,0
53,"u6",42,3,0
53,"u6",47,2,0
53,"u6",52,2,1
53,"u7",7,3,0
53,"u7",12,0,0
53,"u7",17,10,1
53,"u7",22,14,0
53,"u7",27,15,1
53,"u7",32,23,0
53,"u7",37,20,1
53,"u7",42,25,7
53,"u7",47,50,0
53,"u7",52,32,0
53,"u8",7,0,0
53,"u8",12,4,0
53,"u8",17,10,1
53,"u8",22,29,4
53,"u8",27,24,0
53,"u8",32,17,0
53,"u8",37,18,1
53,"u8",42,51,2
53,"u8",47,48,5
53,"u8",52,20,11
53,"u9",7,2,0
53,"u9",12,5,0
53,"u9",17,8,0
53,"u9",22,5,0
53,"u9",27,14,1
53,"u9",32,35,1
53,"u9",37,12,1
53,"u9",42,15,0
53,"u9",47,5,2
53,"u9",52,6,5
54,"u1",7,2,0
54,"u1",12,3,0
54,"u1",17,9,0
54,"u1",22,13,5
54,"u1",27,12,0
54,"u1",32,4,1
54,"u1",37,1,0
54,"u1",42,2,0
54,"u1",47,0,0
54,"u1",52,0,0
54,"u2",7,6,0
54,"u2",12,8,0
54,"u2",17,20,0
54,"u2",22,15,0
54,"u2",27,21,2
54,"u2",32,14,6
54,"u2",37,5,0
54,"u2",42,1,9
54,"u2",47,2,2
54,"u2",52,0,1
54,"u3",7,3,0
54,"u3",12,14,0
54,"u3",17,22,1
54,"u3",22,16,1
54,"u3",27,3,0
54,"u3",32,0,1
54,"u3",37,0,3
54,"u3",42,0,0
54,"u3",47,0,0
54,"u3",52,1,1
54,"u4",7,1,0
54,"u4",12,1,0
54,"u4",17,7,0
54,"u4",22,46,0
54,"u4",27,19,1
54,"u4",32,11,0
54,"u4",37,32,4
54,"u4",42,37,2
54,"u4",47,37,16
54,"u4",52,5,9
54,"u5",7,3,0
54,"u5",12,17,0
54,"u5",17,20,2
54,"u5",22,24,1
54,"u5",27,5,2
54,"u5",32,3,0
54,"u5",37,0,0
54,"u5",42,2,0
54,"u5",47,1,0
54,"u5",52,1,0
54,"u6",7,0,0
54,"u6",12,13,0
54,"u6",17,14,1
54,"u6",22,7,1
54,"u6",27,5,0
54,"u6",32,6,0
54,"u6",37,5,0
54,"u6",42,22,0
54,"u6",47,19,0
54,"u6",52,17,4
54,"u7",7,4,0
54,"u7",12,2,0
54,"u7",17,8,0
54,"u7",22,6,0
54,"u7",27,21,0
54,"u7",32,17,2
54,"u7",37,3,0
54,"u7",42,9,2
54,"u7",47,3,4
54,"u7",52,5,8
54,"u8",7,1,0
54,"u8",12,6,0
54,"u8",17,13,0
54,"u8",22,10,0
54,"u8",27,9,8
54,"u8",32,31,0
54,"u8",37,10,2
54,"u8",42,5,1
54,"u8",47,5,1
54,"u8",52,4,0
54,"u9",7,1,0
54,"u9",12,2,0
54,"u9",17,2,1
54,"u9",22,22,1
54,"u9",27,32,2
54,"u9",32,51,2
54,"u9",37,31,28
54,"u9",42,31,3
54,"u9",47,4,3
54,"u9",52,8,0
55,"u1",7,4,0
55,"u1",12,9,0
55,"u1",17,15,1
55,"u1",22,20,0
55,"u1",27,16,0
55,"u1",32,14,0
55,"u1",37,16,3
55,"u1",42,9,1
55,"u1",47,26,3
55,"u1",52,8,0
55,"u2",7,3,0
55,"u2",12,8,1
55,"u2",17,37,0
55,"u2",22,52,0
55,"u2",27,59,3
55,"u2",32,62,22
55,"u2",37,133,14
55,"u2",42,46,25
55,"u2",47,16,0
55,"u2",52,5,2
55,"u3",7,1,0
55,"u3",12,6,0
55,"u3",17,3,1
55,"u3",22,13,0
55,"u3",27,15,1
55,"u3",32,4,4
55,"u3",37,3,1
55,"u3",42,4,1
55,"u3",47,24,5
55,"u3",52,18,4
55,"u4",7,5,0
55,"u4",12,29,2
55,"u4",17,19,0
55,"u4",22,16,1
55,"u4",27,7,0
55,"u4",32,5,1
55,"u4",37,7,1
55,"u4",42,0,0
55,"u4",47,1,0
55,"u4",52,1,0
55,"u5",7,2,0
55,"u5",12,8,0
55,"u5",17,23,0
55,"u5",22,23,2
55,"u5",27,15,0
55,"u5",32,16,0
55,"u5",37,6,3
55,"u5",42,5,2
55,"u5",47,3,1
55,"u5",52,3,0
55,"u6",7,1,0
55,"u6",12,17,0
55,"u6",17,53,1
55,"u6",22,31,0
55,"u6",27,16,7
55,"u6",32,20,11
55,"u6",37,28,1
55,"u6",42,94,5
55,"u6",47,31,5
55,"u6",52,37,0
55,"u7",7,11,0
55,"u7",12,14,0
55,"u7",17,29,0
55,"u7",22,58,6
55,"u7",27,36,3
55,"u7",32,9,4
55,"u7",37,6,20
55,"u7",42,5,0
55,"u7",47,1,0
55,"u7",52,2,0
55,"u8",7,1,0
55,"u8",12,2,0
55,"u8",17,9,0
55,"u8",22,6,1
55,"u8",27,5,1
55,"u8",32,16,2
55,"u8",37,17,1
55,"u8",42,31,0
55,"u8",47,7,0
55,"u8",52,4,2
55,"u9",7,5,0
55,"u9",12,15,0
55,"u9",17,12,0
55,"u9",22,14,1
55,"u9",27,39,0
55,"u9",32,50,14
55,"u9",37,14,10
55,"u9",42,3,5
55,"u9",47,2,0
55,"u9",52,0,0
56,"u1",7,3,0
56,"u1",12,2,0
56,"u1",17,8,0
56,"u1",22,7,1
56,"u1",27,7,0
56,"u1",32,4,0
56,"u1",37,28,1
56,"u1",42,28,0
56,"u1",47,21,1
56,"u1",52,12,1
56,"u2",7,3,0
56,"u2",12,16,0
56,"u2",17,5,6
56,"u2",22,33,4
56,"u2",27,14,1
56,"u2",32,52,0
56,"u2",37,34,10
56,"u2",42,38,20
56,"u2",47,8,17
56,"u2",52,0,6
56,"u3",7,2,0
56,"u3",12,3,0
56,"u3",17,7,0
56,"u3",22,16,1
56,"u3",27,15,2
56,"u3",32,21,1
56,"u3",37,4,6
56,"u3",42,14,2
56,"u3",47,16,0
56,"u3",52,9,5
56,"u4",7,10,0
56,"u4",12,6,1
56,"u4",17,18,1
56,"u4",22,6,0
56,"u4",27,12,1
56,"u4",32,3,1
56,"u4",37,12,5
56,"u4",42,7,0
56,"u4",47,5,0
56,"u4",52,3,0
56,"u5",7,5,0
56,"u5",12,13,0
56,"u5",17,17,0
56,"u5",22,10,0
56,"u5",27,10,0
56,"u5",32,16,2
56,"u5",37,18,0
56,"u5",42,8,2
56,"u5",47,9,1
56,"u5",52,11,4
56,"u6",7,4,0
56,"u6",12,12,0
56,"u6",17,7,1
56,"u6",22,41,5
56,"u6",27,14,4
56,"u6",32,3,1
56,"u6",37,2,1
56,"u6",42,0,0
56,"u6",47,0,0
56,"u6",52,0,0
56,"u7",7,5,0
56,"u7",12,6,0
56,"u7",17,10,0
56,"u7",22,19,0
56,"u7",27,18,0
56,"u7",32,18,0
56,"u7",37,26,9
56,"u7",42,10,6
56,"u7",47,7,0
56,"u7",52,1,0
56,"u8",7,4,0
56,"u8",12,6,0
56,"u8",17,11,1
56,"u8",22,21,0
56,"u8",27,40,3
56,"u8",32,16,1
56,"u8",37,6,1
56,"u8",42,2,0
56,"u8",47,0,0
56,"u8",52,0,0
56,"u9",7,4,0
56,"u9",12,4,0
56,"u9",17,5,0
56,"u9",22,9,0
56,"u9",27,8,1
56,"u9",32,18,2
56,"u9",37,23,2
56,"u9",42,12,4
56,"u9",47,7,0
56,"u9",52,11,0
57,"u1",7,1,0
57,"u1",12,10,1
57,"u1",17,15,0
57,"u1",22,46,5
57,"u1",27,60,1
57,"u1",32,40,13
57,"u1",37,13,4
57,"u1",42,12,0
57,"u1",47,14,0
57,"u1",52,7,1
57,"u2",7,3,1
57,"u2",12,7,0
57,"u2",17,6,0
57,"u2",22,12,1
57,"u2",27,16,1
57,"u2",32,21,0
57,"u2",37,16,0
57,"u2",42,10,18
57,"u2",47,5,0
57,"u2",52,1,1
57,"u3",7,9,0
57,"u3",12,24,0
57,"u3",17,26,0
57,"u3",22,47,4
57,"u3",27,20,0
57,"u3",32,6,2
57,"u3",37,5,0
57,"u3",42,17,2
57,"u3",47,10,1
57,"u3",52,4,0
57,"u4",7,4,0
57,"u4",12,12,0
57,"u4",17,12,2
57,"u4",22,15,1
57,"u4",27,8,1
57,"u4",32,7,1
57,"u4",37,4,4
57,"u4",42,1,0
57,"u4",47,2,0
57,"u4",52,2,1
57,"u5",7,3,0
57,"u5",12,6,0
57,"u5",17,12,0
57,"u5",22,24,1
57,"u5",27,36,3
57,"u5",32,44,2
57,"u5",37,14,0
57,"u5",42,1,1
57,"u5",47,0,1
57,"u5",52,0,0
57,"u6",7,2,0
57,"u6",12,16,0
57,"u6",17,49,0
57,"u6",22,24,6
57,"u6",27,20,0
57,"u6",32,8,7
57,"u6",37,5,12
57,"u6",42,0,3
57,"u6",47,1,1
57,"u6",52,0,3
57,"u7",7,5,0
57,"u7",12,26,0
57,"u7",17,77,5
57,"u7",22,34,11
57,"u7",27,4,0
57,"u7",32,4,3
57,"u7",37,1,0
57,"u7",42,0,0
57,"u7",47,0,0
57,"u7",52,0,0
57,"u8",7,6,0
57,"u8",12,2,2
57,"u8",17,5,1
57,"u8",22,2,1
57,"u8",27,5,0
57,"u8",32,3,2
57,"u8",37,8,0
57,"u8",42,7,1
57,"u8",47,4,4
57,"u8",52,4,0
57,"u9",7,5,0
57,"u9",12,13,1
57,"u9",17,26,6
57,"u9",22,11,2
57,"u9",27,7,0
57,"u9",32,2,1
57,"u9",37,2,0
57,"u9",42,1,0
57,"u9",47,0,1
57,"u9",52,0,0
58,"u1",7,0,0
58,"u1",12,6,0
58,"u1",17,7,2
58,"u1",22,18,0
58,"u1",27,14,0
58,"u1",32,12,0
58,"u1",37,8,1
58,"u1",42,18,1
58,"u1",47,13,0
58,"u1",52,8,1
58,"u2",7,2,0
58,"u2",12,6,1
58,"u2",17,37,2
58,"u2",22,29,0
58,"u2",27,19,1
58,"u2",32,22,0
58,"u2",37,5,1
58,"u2",42,1,16
58,"u2",47,0,1
58,"u2",52,0,0
58,"u3",7,3,0
58,"u3",12,6,0
58,"u3",17,10,0
58,"u3",22,1,0
58,"u3",27,18,0
58,"u3",32,9,0
58,"u3",37,11,0
58,"u3",42,19,5
58,"u3",47,18,10
58,"u3",52,9,1
58,"u4",7,2,0
58,"u4",12,10,0
58,"u4",17,23,0
58,"u4",22,11,0
58,"u4",27,11,0
58,"u4",32,4,0
58,"u4",37,2,1
58,"u4",42,3,0
58,"u4",47,3,0
58,"u4",52,2,0
58,"u5",7,4,0
58,"u5",12,7,0
58,"u5",17,24,1
58,"u5",22,28,0
58,"u5",27,9,2
58,"u5",32,14,1
58,"u5",37,7,1
58,"u5",42,10,0
58,"u5",47,10,1
58,"u5",52,6,3
58,"u6",7,4,0
58,"u6",12,4,0
58,"u6",17,11,2
58,"u6",22,12,0
58,"u6",27,36,0
58,"u6",32,15,0
58,"u6",37,9,0
58,"u6",42,6,0
58,"u6",47,2,2
58,"u6",52,4,0
58,"u7",7,5,0
58,"u7",12,13,0
58,"u7",17,8,0
58,"u7",22,16,0
58,"u7",27,15,0
58,"u7",32,18,5
58,"u7",37,23,2
58,"u7",42,11,0
58,"u7",47,6,5
58,"u7",52,8,8
58,"u8",7,7,0
58,"u8",12,23,0
58,"u8",17,14,0
58,"u8",22,4,0
58,"u8",27,3,0
58,"u8",32,3,0
58,"u8",37,4,0
58,"u8",42,0,0
58,"u8",47,0,0
58,"u8",52,0,0
58,"u9",7,6,0
58,"u9",12,3,0
58,"u9",17,17,0
58,"u9",22,28,0
58,"u9",27,27,0
58,"u9",32,30,5
58,"u9",37,24,1
58,"u9",42,11,2
58,"u9",47,2,5
58,"u9",52,2,2
59,"u1",7,1,0
59,"u1",12,2,0
59,"u1",17,18,0
59,"u1",22,14,0
59,"u1",27,11,1
59,"u1",32,18,6
59,"u1",37,8,0
59,"u1",42,7,1
59,"u1",47,7,0
59,"u1",52,1,0
59,"u2",7,4,0
59,"u2",12,8,0
59,"u2",17,18,3
59,"u2",22,25,5
59,"u2",27,19,2
59,"u2",32,11,6
59,"u2",37,2,0
59,"u2",42,1,1
59,"u2",47,3,0
59,"u2",52,1,0
59,"u3",7,4,0
59,"u3",12,10,0
59,"u3",17,20,1
59,"u3",22,26,2
59,"u3",27,14,1
59,"u3",32,14,2
59,"u3",37,48,0
59,"u3",42,17,10
59,"u3",47,6,2
59,"u3",52,1,0
59,"u4",7,10,0
59,"u4",12,23,2
59,"u4",17,21,0
59,"u4",22,12,1
59,"u4",27,36,0
59,"u4",32,59,2
59,"u4",37,56,4
59,"u4",42,129,21
59,"u4",47,48,32
59,"u4",52,196,13
59,"u5",7,8,0
59,"u5",12,6,0
59,"u5",17,28,1
59,"u5",22,26,1
59,"u5",27,15,0
59,"u5",32,7,0
59,"u5",37,6,3
59,"u5",42,20,1
59,"u5",47,9,2
59,"u5",52,3,0
59,"u6",7,6,0
59,"u6",12,25,0
59,"u6",17,51,0
59,"u6",22,19,4
59,"u6",27,9,0
59,"u6",32,3,0
59,"u6",37,1,0
59,"u6",42,1,1
59,"u6",47,2,0
59,"u6",52,1,0
59,"u7",7,3,0
59,"u7",12,4,0
59,"u7",17,18,1
59,"u7",22,126,1
59,"u7",27,35,6
59,"u7",32,19,1
59,"u7",37,10,7
59,"u7",42,9,3
59,"u7",47,1,4
59,"u7",52,0,1
59,"u8",7,4,0
59,"u8",12,16,0
59,"u8",17,36,0
59,"u8",22,32,2
59,"u8",27,14,5
59,"u8",32,1,3
59,"u8",37,0,0
59,"u8",42,0,0
59,"u8",47,0,1
59,"u8",52,1,0
59,"u9",7,1,0
59,"u9",12,1,0
59,"u9",17,6,0
59,"u9",22,8,0
59,"u9",27,22,0
59,"u9",32,5,2
59,"u9",37,1,1
59,"u9",42,2,0
59,"u9",47,6,1
59,"u9",52,1,0
60,"u1",7,1,0
60,"u1",12,25,0
60,"u1",17,12,0
60,"u1",22,8,3
60,"u1",27,6,1
60,"u1",32,15,0
60,"u1",37,4,5
60,"u1",42,4,1
60,"u1",47,2,0
60,"u1",52,3,0
60,"u2",7,5,0
60,"u2",12,3,0
60,"u2",17,15,2
60,"u2",22,9,6
60,"u2",27,36,0
60,"u2",32,15,1
60,"u2",37,6,3
60,"u2",42,8,0
60,"u2",47,7,0
60,"u2",52,4,2
60,"u3",7,5,0
60,"u3",12,3,0
60,"u3",17,8,0
60,"u3",22,31,3
60,"u3",27,37,5
60,"u3",32,12,3
60,"u3",37,0,1
60,"u3",42,0,1
60,"u3",47,1,2
60,"u3",52,0,0
60,"u4",7,2,0
60,"u4",12,25,2
60,"u4",17,26,0
60,"u4",22,29,0
60,"u4",27,27,5
60,"u4",32,12,1
60,"u4",37,13,1
60,"u4",42,9,1
60,"u4",47,2,1
60,"u4",52,3,1
60,"u5",7,5,0
60,"u5",12,4,0
60,"u5",17,9,0
60,"u5",22,19,1
60,"u5",27,99,2
60,"u5",32,51,7
60,"u5",37,15,10
60,"u5",42,2,0
60,"u5",47,2,0
60,"u5",52,2,0
60,"u6",7,3,0
60,"u6",12,1,0
60,"u6",17,4,0
60,"u6",22,7,0
60,"u6",27,12,0
60,"u6",32,16,0
60,"u6",37,4,0
60,"u6",42,2,1
60,"u6",47,13,1
60,"u6",52,12,0
60,"u7",7,5,1
60,"u7",12,3,0
60,"u7",17,7,1
60,"u7",22,11,0
60,"u7",27,39,1
60,"u7",32,74,2
60,"u7",37,77,23
60,"u7",42,86,0
60,"u7",47,46,19
60,"u7",52,23,3
60,"u8",7,3,0
60,"u8",12,9,0
60,"u8",17,31,2
60,"u8",22,67,14
60,"u8",27,51,4
60,"u8",32,19,6
60,"u8",37,5,3
60,"u8",42,3,2
60,"u8",47,2,0
60,"u8",52,0,0
60,"u9",7,2,0
60,"u9",12,4,0
60,"u9",17,7,0
60,"u9",22,10,0
60,"u9",27,17,1
60,"u9",32,24,7
60,"u9",37,23,0
60,"u9",42,12,4
60,"u9",47,12,2
60,"u9",52,1,1
61,"u1",7,4,0
61,"u1",12,11,0
61,"u1",17,5,0
61,"u1",22,6,0
61,"u1",27,17,0
61,"u1",32,2,1
61,"u1",37,4,1
61,"u1",42,9,0
61,"u1",47,26,2
61,"u1",52,27,5
61,"u2",7,5,0
61,"u2",12,6,0
61,"u2",17,10,1
61,"u2",22,17,0
61,"u2",27,9,2
61,"u2",32,16,0
61,"u2",37,72,1
61,"u2",42,54,30
61,"u2",47,20,5
61,"u2",52,28,5
61,"u3",7,1,0
61,"u3",12,10,1
61,"u3",17,5,1
61,"u3",22,7,0
61,"u3",27,3,0
61,"u3",32,8,1
61,"u3",37,10,1
61,"u3",42,8,0
61,"u3",47,5,3
61,"u3",52,3,2
61,"u4",7,4,0
61,"u4",12,12,0
61,"u4",17,44,1
61,"u4",22,56,6
61,"u4",27,61,4
61,"u4",32,11,5
61,"u4",37,3,0
61,"u4",42,0,12
61,"u4",47,0,1
61,"u4",52,0,2
61,"u5",7,0,0
61,"u5",12,5,0
61,"u5",17,6,0
61,"u5",22,16,1
61,"u5",27,17,0
61,"u5",32,14,0
61,"u5",37,8,1
61,"u5",42,16,1
61,"u5",47,4,3
61,"u5",52,1,0
61,"u6",7,4,0
61,"u6",12,10,0
61,"u6",17,17,0
61,"u6",22,20,1
61,"u6",27,29,2
61,"u6",32,21,1
61,"u6",37,16,0
61,"u6",42,8,1
61,"u6",47,5,1
61,"u6",52,9,0
61,"u7",7,1,0
61,"u7",12,8,0
61,"u7",17,12,1
61,"u7",22,23,0
61,"u7",27,14,0
61,"u7",32,19,0
61,"u7",37,11,2
61,"u7",42,10,3
61,"u7",47,10,0
61,"u7",52,4,1
61,"u8",7,2,0
61,"u8",12,23,0
61,"u8",17,32,0
61,"u8",22,61,0
61,"u8",27,45,13
61,"u8",32,26,4
61,"u8",37,11,17
61,"u8",42,4,4
61,"u8",47,6,0
61,"u8",52,4,1
61,"u9",7,2,0
61,"u9",12,2,0
61,"u9",17,34,1
61,"u9",22,33,3
61,"u9",27,9,1
61,"u9",32,3,0
61,"u9",37,3,1
61,"u9",42,3,2
61,"u9",47,4,0
61,"u9",52,3,1
62,"u1",7,3,0
62,"u1",12,14,0
62,"u1",17,19,0
62,"u1",22,19,2
62,"u1",27,24,0
62,"u1",32,9,0
62,"u1",37,4,0
62,"u1",42,1,1
62,"u1",47,3,0
62,"u1",52,0,1
62,"u2",7,2,0
62,"u2",12,6,0
62,"u2",17,3,2
62,"u2",22,6,3
62,"u2",27,11,0
62,"u2",32,2,0
62,"u2",37,3,0
62,"u2",42,2,0
62,"u2",47,1,0
62,"u2",52,1,0
62,"u3",7,1,0
62,"u3",12,2,0
62,"u3",17,5,0
62,"u3",22,10,1
62,"u3",27,35,0
62,"u3",32,26,5
62,"u3",37,22,1
62,"u3",42,13,1
62,"u3",47,39,1
62,"u3",52,10,0
62,"u4",7,2,0
62,"u4",12,13,0
62,"u4",17,19,1
62,"u4",22,54,6
62,"u4",27,94,2
62,"u4",32,49,3
62,"u4",37,32,6
62,"u4",42,6,6
62,"u4",47,5,1
62,"u4",52,0,3
62,"u5",7,4,0
62,"u5",12,17,0
62,"u5",17,25,1
62,"u5",22,25,4
62,"u5",27,22,2
62,"u5",32,3,8
62,"u5",37,3,0
62,"u5",42,4,1
62,"u5",47,2,0
62,"u5",52,3,0
62,"u6",7,3,0
62,"u6",12,4,1
62,"u6",17,10,0
62,"u6",22,12,2
62,"u6",27,8,0
62,"u6",32,11,0
62,"u6",37,3,0
62,"u6",42,6,0
62,"u6",47,5,0
62,"u6",52,11,4
62,"u7",7,5,0
62,"u7",12,17,1
62,"u7",17,11,0
62,"u7",22,11,1
62,"u7",27,7,1
62,"u7",32,3,3
62,"u7",37,2,2
62,"u7",42,6,1
62,"u7",47,4,1
62,"u7",52,3,0
62,"u8",7,3,0
62,"u8",12,1,0
62,"u8",17,7,0
62,"u8",22,46,1
62,"u8",27,26,1
62,"u8",32,22,6
62,"u8",37,7,0
62,"u8",42,45,3
62,"u8",47,20,3
62,"u8",52,4,0
62,"u9",7,3,0
62,"u9",12,6,0
62,"u9",17,19,2
62,"u9",22,24,1
62,"u9",27,6,2
62,"u9",32,8,9
62,"u9",37,1,0
62,"u9",42,1,1
62,"u9",47,0,0
62,"u9",52,0,0
63,"u1",7,5,0
63,"u1",12,13,0
63,"u1",17,87,1
63,"u1",22,75,5
63,"u1",27,50,1
63,"u1",32,15,3
63,"u1",37,2,21
63,"u1",42,5,0
63,"u1",47,0,2
63,"u1",52,1,0
63,"u2",7,1,0
63,"u2",12,3,0
63,"u2",17,10,0
63,"u2",22,10,0
63,"u2",27,6,0
63,"u2",32,15,2
63,"u2",37,7,3
63,"u2",42,3,1
63,"u2",47,6,0
63,"u2",52,4,1
63,"u3",7,2,0
63,"u3",12,7,0
63,"u3",17,14,0
63,"u3",22,12,0
63,"u3",27,15,0
63,"u3",32,16,0
63,"u3",37,5,1
63,"u3",42,6,2
63,"u3",47,1,0
63,"u3",52,3,0
63,"u4",7,3,0
63,"u4",12,3,0
63,"u4",17,9,0
63,"u4",22,14,2
63,"u4",27,82,0
63,"u4",32,68,13
63,"u4",37,21,1
63,"u4",42,13,3
63,"u4",47,4,2
63,"u4",52,1,0
63,"u5",7,6,1
63,"u5",12,16,0
63,"u5",17,36,0
63,"u5",22,39,4
63,"u5",27,31,2
63,"u5",32,26,6
63,"u5",37,10,4
63,"u5",42,6,0
63,"u5",47,0,1
63,"u5",52,0,2
63,"u6",7,5,0
63,"u6",12,4,0
63,"u6",17,7,0
63,"u6",22,25,0
63,"u6",27,25,0
63,"u6",32,18,0
63,"u6",37,15,8
63,"u6",42,4,1
63,"u6",47,2,0
63,"u6",52,2,3
63,"u7",7,9,0
63,"u7",12,14,0
63,"u7",17,13,0
63,"u7",22,20,1
63,"u7",27,19,2
63,"u7",32,21,2
63,"u7",37,14,6
63,"u7",42,8,3
63,"u7",47,5,0
63,"u7",52,2,0
63,"u8",7,5,0
63,"u8",12,2,0
63,"u8",17,16,1
63,"u8",22,9,0
63,"u8",27,9,1
63,"u8",32,23,0
63,"u8",37,46,3
63,"u8",42,24,8
63,"u8",47,12,1
63,"u8",52,6,1
63,"u9",7,0,0
63,"u9",12,5,1
63,"u9",17,1,1
63,"u9",22,18,0
63,"u9",27,12,0
63,"u9",32,12,0
63,"u9",37,8,0
63,"u9",42,2,0
63,"u9",47,11,1
63,"u9",52,7,1
64,"u1",7,1,0
64,"u1",12,11,0
64,"u1",17,18,0
64,"u1",22,10,0
64,"u1",27,11,5
64,"u1",32,4,7
64,"u1",37,0,0
64,"u1",42,2,0
64,"u1",47,0,1
64,"u1",52,0,0
64,"u2",7,1,0
64,"u2",12,4,0
64,"u2",17,8,0
64,"u2",22,15,2
64,"u2",27,26,0
64,"u2",32,14,2
64,"u2",37,14,1
64,"u2",42,6,1
64,"u2",47,13,2
64,"u2",52,6,4
64,"u3",7,0,0
64,"u3",12,7,1
64,"u3",17,7,0
64,"u3",22,4,0
64,"u3",27,15,0
64,"u3",32,13,2
64,"u3",37,3,0
64,"u3",42,3,3
64,"u3",47,2,1
64,"u3",52,4,1
64,"u4",7,0,0
64,"u4",12,3,0
64,"u4",17,11,0
64,"u4",22,75,8
64,"u4",27,45,8
64,"u4",32,20,3
64,"u4",37,24,0
64,"u4",42,20,0
64,"u4",47,13,1
64,"u4",52,7,0
64,"u5",7,3,0
64,"u5",12,7,0
64,"u5",17,8,0
64,"u5",22,14,2
64,"u5",27,18,1
64,"u5",32,32,3
64,"u5",37,20,5
64,"u5",42,19,2
64,"u5",47,35,20
64,"u5",52,9,1
64,"u6",7,2,0
64,"u6",12,8,1
64,"u6",17,30,3
64,"u6",22,23,1
64,"u6",27,20,6
64,"u6",32,8,1
64,"u6",37,1,3
64,"u6",42,0,1
64,"u6",47,0,2
64,"u6",52,0,0
64,"u7",7,3,0
64,"u7",12,9,0
64,"u7",17,9,0
64,"u7",22,7,0
64,"u7",27,19,0
64,"u7",32,17,1
64,"u7",37,7,1
64,"u7",42,1,0
64,"u7",47,8,0
64,"u7",52,3,0
64,"u8",7,5,0
64,"u8",12,11,1
64,"u8",17,25,0
64,"u8",22,52,0
64,"u8",27,89,14
64,"u8",32,91,0
64,"u8",37,37,15
64,"u8",42,9,8
64,"u8",47,1,0
64,"u8",52,0,1
64,"u9",7,5,0
64,"u9",12,8,0
64,"u9",17,16,0
64,"u9",22,19,3
64,"u9",27,33,7
64,"u9",32,19,1
64,"u9",37,19,5
64,"u9",42,1,1
64,"u9",47,1,3
64,"u9",52,5,0
65,"u1",7,2,0
65,"u1",12,7,1
65,"u1",17,22,0
65,"u1",22,22,4
65,"u1",27,20,0
65,"u1",32,15,0
65,"u1",37,6,0
65,"u1",42,9,0
65,"u1",47,8,2
65,"u1",52,8,0
65,"u2",7,0,0
65,"u2",12,1,0
65,"u2",17,5,0
65,"u2",22,5,0
65,"u2",27,8,1
65,"u2",32,24,0
65,"u2",37,12,1
65,"u2",42,18,0
65,"u2",47,32,1
65,"u2",52,1,1
65,"u3",7,4,0
65,"u3",12,7,3
65,"u3",17,40,0
65,"u3",22,54,7
65,"u3",27,5,0
65,"u3",32,5,1
65,"u3",37,3,1
65,"u3",42,4,0
65,"u3",47,2,0
65,"u3",52,0,0
65,"u4",7,2,1
65,"u4",12,18,0
65,"u4",17,7,0
65,"u4",22,31,3
65,"u4",27,50,9
65,"u4",32,25,9
65,"u4",37,13,1
65,"u4",42,11,0
65,"u4",47,3,8
65,"u4",52,1,0
65,"u5",7,12,0
65,"u5",12,26,0
65,"u5",17,49,3
65,"u5",22,44,3
65,"u5",27,0,8
65,"u5",32,2,1
65,"u5",37,1,0
65,"u5",42,0,1
65,"u5",47,0,0
65,"u5",52,0,0
65,"u6",7,7,0
65,"u6",12,7,1
65,"u6",17,21,0
