"b","unit","day","dentadult","lumadult"
91,"u5",32,45,10
91,"u5",37,71,9
91,"u5",42,28,2
91,"u5",47,7,1
91,"u5",52,8,1
91,"u6",7,1,0
91,"u6",12,5,1
91,"u6",17,19,8
91,"u6",22,47,15
91,"u6",27,75,5
91,"u6",32,103,18
91,"u6",37,164,22
91,"u6",42,40,10
91,"u6",47,23,0
91,"u6",52,6,0
91,"u7",7,5,4
91,"u7",12,22,0
91,"u7",17,53,2
91,"u7",22,113,18
91,"u7",27,195,49
91,"u7",32,137,8
91,"u7",37,147,8
91,"u7",42,83,8
91,"u7",47,111,1
91,"u7",52,16,0
91,"u8",7,0,1
91,"u8",12,3,4
91,"u8",17,27,5
91,"u8",22,61,14
91,"u8",27,80,23
91,"u8",32,110,63
91,"u8",37,69,44
91,"u8",42,16,2
91,"u8",47,1,4
91,"u8",52,6,6
91,"u9",7,0,1
91,"u9",12,7,0
91,"u9",17,27,36
91,"u9",22,232,29
91,"u9",27,222,38
91,"u9",32,137,51
91,"u9",37,25,0
91,"u9",42,9,1
91,"u9",47,1,0
91,"u9",52,7,5
92,"u1",7,5,1
92,"u1",12,26,5
92,"u1",17,46,13
92,"u1",22,85,38
92,"u1",27,48,38
92,"u1",32,37,32
92,"u1",37,30,36
92,"u1",42,15,12
92,"u1",47,21,6
92,"u1",52,18,4
92,"u2",7,0,0
92,"u2",12,1,4
92,"u2",17,0,2
92,"u2",22,8,5
92,"u2",27,9,9
92,"u2",32,7,1
92,"u2",37,5,14
92,"u2",42,8,23
92,"u2",47,11,15
92,"u2",52,18,4
92,"u3",7,2,0
92,"u3",12,7,0
92,"u3",17,14,9
92,"u3",22,63,50
92,"u3",27,101,15
92,"u3",32,164,12
92,"u3",37,92,10
92,"u3",42,121,5
92,"u3",47,28,3
92,"u3",52,23,0
92,"u4",7,0,0
92,"u4",12,3,0
92,"u4",17,10,3
92,"u4",22,11,35
92,"u4",27,53,83
92,"u4",32,85,104
92,"u4",37,100,42
92,"u4",42,23,8
92,"u4",47,30,10
92,"u4",52,27,2
92,"u5",7,5,0
92,"u5",12,34,12
92,"u5",17,172,34
92,"u5",22,216,25
92,"u5",27,120,6
92,"u5",32,13,21
92,"u5",37,15,2
92,"u5",42,15,1
92,"u5",47,5,1
92,"u5",52,4,5
92,"u6",7,4,0
92,"u6",12,5,2
92,"u6",17,8,6
92,"u6",22,28,3
92,"u6",27,85,32
92,"u6",32,78,25
92,"u6",37,48,32
92,"u6",42,28,10
92,"u6",47,16,6
92,"u6",52,19,3
92,"u7",7,3,0
92,"u7",12,16,4
92,"u7",17,98,19
92,"u7",22,211,23
92,"u7",27,66,3
92,"u7",32,83,28
92,"u7",37,37,5
92,"u7",42,31,1
92,"u7",47,22,0
92,"u7",52,14,0
92,"u8",7,1,0
92,"u8",12,8,3
92,"u8",17,30,35
92,"u8",22,64,55
92,"u8",27,347,78
92,"u8",32,103,27
92,"u8",37,16,0
92,"u8",42,6,3
92,"u8",47,5,0
92,"u8",52,0,0
92,"u9",7,5,1
92,"u9",12,7,11
92,"u9",17,130,8
92,"u9",22,110,19
92,"u9",27,55,15
92,"u9",32,85,3
92,"u9",37,23,2
92,"u9",42,34,1
92,"u9",47,4,1
92,"u9",52,13,0
93,"u1",7,2,1
93,"u1",12,1,0
93,"u1",17,9,5
93,"u1",22,42,10
93,"u1",27,53,21
93,"u1",32,27,63
93,"u1",37,280,12
93,"u1",42,102,13
93,"u1",47,30,10
93,"u1",52,17,0
93,"u2",7,8,4
93,"u2",12,12,1
93,"u2",17,87,18
93,"u2",22,144,42
93,"u2",27,367,27
93,"u2",32,18,18
93,"u2",37,45,3
93,"u2",42,17,0
93,"u2",47,5,0
93,"u2",52,5,0
93,"u3",7,0,0
93,"u3",12,6,2
93,"u3",17,8,6
93,"u3",22,4,4
93,"u3",27,12,14
93,"u3",32,2,2
93,"u3",37,6,2
93,"u3",42,15,5
93,"u3",47,5,5
93,"u3",52,9,4
93,"u4",7,5,1
93,"u4",12,17,4
93,"u4",17,89,15
93,"u4",22,184,2
93,"u4",27,208,11
93,"u4",32,95,10
93,"u4",37,47,0
93,"u4",42,11,5
93,"u4",47,2,1
93,"u4",52,3,0
93,"u5",7,6,4
93,"u5",12,24,2
93,"u5",17,25,13
93,"u5",22,54,22
93,"u5",27,273,34
93,"u5",32,150,18
93,"u5",37,83,9
93,"u5",42,13,7
93,"u5",47,12,1
93,"u5",52,12,5
93,"u6",7,10,0
93,"u6",12,5,12
93,"u6",17,57,10
93,"u6",22,46,20
93,"u6",27,78,6
93,"u6",32,44,2
93,"u6",37,14,2
93,"u6",42,13,3
93,"u6",47,5,3
93,"u6",52,5,3
93,"u7",7,2,1
93,"u7",12,3,3
93,"u7",17,9,10
93,"u7",22,11,55
93,"u7",27,26,28
93,"u7",32,11,23
93,"u7",37,7,18
93,"u7",42,26,8
93,"u7",47,37,5
93,"u7",52,30,28
93,"u8",7,0,2
93,"u8",12,6,1
93,"u8",17,55,7
93,"u8",22,189,28
93,"u8",27,60,125
93,"u8",32,158,17
93,"u8",37,53,4
93,"u8",42,100,4
93,"u8",47,18,0
93,"u8",52,17,1
93,"u9",7,1,2
93,"u9",12,5,9
93,"u9",17,32,17
93,"u9",22,114,5
93,"u9",27,129,9
93,"u9",32,105,21
93,"u9",37,75,1
93,"u9",42,50,1
93,"u9",47,25,1
93,"u9",52,24,4
94,"u1",7,3,0
94,"u1",12,8,3
94,"u1",17,20,2
94,"u1",22,57,15
94,"u1",27,365,12
94,"u1",32,178,8
94,"u1",37,86,0
94,"u1",42,42,0
94,"u1",47,140,1
94,"u1",52,57,0
94,"u2",7,5,1
94,"u2",12,40,2
94,"u2",17,51,5
94,"u2",22,63,11
94,"u2",27,117,1
94,"u2",32,36,5
94,"u2",37,13,0
94,"u2",42,6,0
94,"u2",47,9,2
94,"u2",52,9,0
94,"u3",7,0,3
94,"u3",12,9,10
94,"u3",17,23,9
94,"u3",22,44,29
94,"u3",27,50,30
94,"u3",32,56,48
94,"u3",37,21,59
94,"u3",42,8,10
94,"u3",47,32,20
94,"u3",52,33,39
94,"u4",7,5,1
94,"u4",12,27,17
94,"u4",17,156,32
94,"u4",22,93,22
94,"u4",27,68,53
94,"u4",32,16,24
94,"u4",37,64,23
94,"u4",42,64,4
94,"u4",47,17,2
94,"u4",52,6,2
94,"u5",7,3,4
94,"u5",12,8,2
94,"u5",17,14,11
94,"u5",22,42,35
94,"u5",27,39,80
94,"u5",32,71,97
94,"u5",37,183,89
94,"u5",42,135,35
94,"u5",47,50,8
94,"u5",52,15,1
94,"u6",7,2,2
94,"u6",12,4,4
94,"u6",17,15,24
94,"u6",22,80,13
94,"u6",27,56,18
94,"u6",32,27,11
94,"u6",37,8,32
94,"u6",42,6,26
94,"u6",47,19,3
94,"u6",52,14,5
94,"u7",7,1,4
94,"u7",12,2,3
94,"u7",17,63,6
94,"u7",22,52,10
94,"u7",27,92,7
94,"u7",32,186,3
94,"u7",37,147,1
94,"u7",42,148,1
94,"u7",47,27,3
94,"u7",52,13,0
94,"u8",7,6,0
94,"u8",12,15,14
94,"u8",17,177,32
94,"u8",22,256,20
94,"u8",27,63,1
94,"u8",32,17,3
94,"u8",37,8,1
94,"u8",42,6,0
94,"u8",47,7,0
94,"u8",52,7,1
94,"u9",7,0,2
94,"u9",12,4,5
94,"u9",17,20,8
94,"u9",22,34,5
94,"u9",27,41,9
94,"u9",32,25,9
94,"u9",37,21,22
94,"u9",42,84,19
94,"u9",47,146,7
94,"u9",52,216,1
95,"u1",7,5,0
95,"u1",12,6,1
95,"u1",17,18,15
95,"u1",22,49,28
95,"u1",27,64,6
95,"u1",32,26,12
95,"u1",37,76,43
95,"u1",42,46,22
95,"u1",47,17,3
95,"u1",52,5,11
95,"u2",7,0,1
95,"u2",12,15,12
95,"u2",17,31,12
95,"u2",22,19,19
95,"u2",27,26,5
95,"u2",32,23,5
95,"u2",37,16,7
95,"u2",42,14,43
95,"u2",47,52,3
95,"u2",52,34,1
95,"u3",7,1,2
95,"u3",12,11,0
95,"u3",17,22,6
95,"u3",22,37,16
95,"u3",27,63,52
95,"u3",32,31,38
95,"u3",37,35,15
95,"u3",42,16,8
95,"u3",47,10,20
95,"u3",52,5,2
95,"u4",7,4,1
95,"u4",12,3,6
95,"u4",17,12,10
95,"u4",22,18,16
95,"u4",27,98,56
95,"u4",32,54,16
95,"u4",37,58,17
95,"u4",42,69,0
95,"u4",47,70,3
95,"u4",52,30,4
95,"u5",7,0,1
95,"u5",12,0,3
95,"u5",17,13,10
95,"u5",22,9,12
95,"u5",27,31,15
95,"u5",32,111,5
95,"u5",37,50,25
95,"u5",42,121,10
95,"u5",47,62,19
95,"u5",52,37,3
95,"u6",7,10,0
95,"u6",12,21,13
95,"u6",17,89,35
95,"u6",22,83,2
95,"u6",27,128,41
95,"u6",32,101,12
95,"u6",37,93,4
95,"u6",42,112,1
95,"u6",47,25,1
95,"u6",52,16,1
95,"u7",7,8,0
95,"u7",12,12,5
95,"u7",17,52,12
95,"u7",22,90,54
95,"u7",27,94,17
95,"u7",32,120,4
95,"u7",37,66,11
95,"u7",42,34,2
95,"u7",47,22,2
95,"u7",52,19,0
95,"u8",7,3,1
95,"u8",12,10,6
95,"u8",17,33,29
95,"u8",22,99,47
95,"u8",27,144,112
95,"u8",32,56,34
95,"u8",37,58,11
95,"u8",42,69,23
95,"u8",47,19,2
95,"u8",52,26,6
95,"u9",7,2,0
95,"u9",12,4,0
95,"u9",17,9,16
95,"u9",22,22,18
95,"u9",27,47,39
95,"u9",32,65,117
95,"u9",37,11,31
95,"u9",42,16,15
95,"u9",47,10,10
95,"u9",52,14,9
96,"u1",7,1,0
96,"u1",12,14,9
96,"u1",17,11,1
96,"u1",22,102,25
96,"u1",27,158,43
96,"u1",32,128,14
96,"u1",37,70,15
96,"u1",42,49,0
96,"u1",47,29,0
96,"u1",52,18,0
96,"u2",7,3,2
96,"u2",12,14,1
96,"u2",17,48,1
96,"u2",22,28,8
96,"u2",27,111,0
96,"u2",32,60,3
96,"u2",37,57,12
96,"u2",42,49,24
96,"u2",47,64,12
96,"u2",52,32,4
96,"u3",7,2,6
96,"u3",12,16,0
96,"u3",17,30,21
96,"u3",22,119,5
96,"u3",27,126,7
96,"u3",32,88,36
96,"u3",37,97,15
96,"u3",42,44,1
96,"u3",47,15,0
96,"u3",52,5,3
96,"u4",7,11,1
96,"u4",12,3,15
96,"u4",17,103,21
96,"u4",22,201,40
96,"u4",27,48,35
96,"u4",32,167,15
96,"u4",37,37,5
96,"u4",42,29,6
96,"u4",47,18,0
96,"u4",52,9,1
96,"u5",7,2,1
96,"u5",12,3,1
96,"u5",17,15,2
96,"u5",22,31,4
96,"u5",27,88,34
96,"u5",32,261,33
96,"u5",37,113,11
96,"u5",42,57,0
96,"u5",47,14,1
96,"u5",52,12,1
96,"u6",7,4,0
96,"u6",12,13,2
96,"u6",17,65,29
96,"u6",22,211,17
96,"u6",27,145,81
96,"u6",32,78,14
96,"u6",37,18,3
96,"u6",42,6,10
96,"u6",47,6,4
96,"u6",52,25,0
96,"u7",7,2,1
96,"u7",12,7,9
96,"u7",17,37,1
96,"u7",22,86,40
96,"u7",27,178,16
96,"u7",32,50,2
96,"u7",37,94,1
96,"u7",42,70,1
96,"u7",47,44,0
96,"u7",52,49,0
96,"u8",7,4,0
96,"u8",12,1,4
96,"u8",17,17,6
96,"u8",22,86,10
96,"u8",27,36,29
96,"u8",32,94,39
96,"u8",37,56,18
96,"u8",42,36,1
96,"u8",47,51,6
96,"u8",52,47,5
96,"u9",7,0,1
96,"u9",12,6,6
96,"u9",17,9,11
96,"u9",22,120,56
96,"u9",27,192,32
96,"u9",32,174,21
96,"u9",37,76,41
96,"u9",42,67,6
96,"u9",47,36,3
96,"u9",52,59,2
97,"u1",7,1,1
97,"u1",12,7,6
97,"u1",17,15,1
97,"u1",22,22,59
97,"u1",27,223,49
97,"u1",32,453,29
97,"u1",37,114,49
97,"u1",42,32,2
97,"u1",47,16,1
97,"u1",52,14,2
97,"u2",7,6,0
97,"u2",12,8,7
97,"u2",17,41,32
97,"u2",22,73,59
97,"u2",27,84,14
97,"u2",32,149,55
97,"u2",37,40,3
97,"u2",42,67,9
97,"u2",47,22,2
97,"u2",52,7,0
97,"u3",7,1,3
97,"u3",12,6,3
97,"u3",17,14,9
97,"u3",22,30,28
97,"u3",27,169,42
97,"u3",32,163,11
97,"u3",37,478,21
97,"u3",42,96,4
97,"u3",47,30,1
97,"u3",52,35,0
97,"u4",7,3,2
97,"u4",12,44,17
97,"u4",17,93,14
97,"u4",22,140,60
97,"u4",27,218,19
97,"u4",32,114,11
97,"u4",37,32,1
97,"u4",42,29,1
97,"u4",47,13,0
97,"u4",52,13,1
97,"u5",7,2,1
97,"u5",12,14,2
97,"u5",17,115,23
97,"u5",22,347,10
97,"u5",27,188,9
97,"u5",32,51,1
97,"u5",37,4,0
97,"u5",42,4,0
97,"u5",47,0,0
97,"u5",52,1,0
97,"u6",7,6,2
97,"u6",12,4,1
97,"u6",17,32,8
97,"u6",22,52,33
97,"u6",27,36,25
97,"u6",32,123,69
97,"u6",37,133,19
97,"u6",42,166,26
97,"u6",47,34,3
97,"u6",52,57,1
97,"u7",7,7,2
97,"u7",12,18,1
97,"u7",17,76,10
97,"u7",22,74,22
97,"u7",27,111,76
97,"u7",32,53,28
97,"u7",37,66,26
97,"u7",42,50,11
97,"u7",47,27,14
97,"u7",52,10,25
97,"u8",7,4,1
97,"u8",12,11,4
97,"u8",17,60,36
97,"u8",22,154,63
97,"u8",27,307,19
97,"u8",32,103,13
97,"u8",37,34,1
97,"u8",42,48,0
97,"u8",47,11,0
97,"u8",52,3,1
97,"u9",7,5,3
97,"u9",12,11,1
97,"u9",17,4,12
97,"u9",22,23,29
97,"u9",27,27,11
97,"u9",32,113,25
97,"u9",37,98,40
97,"u9",42,60,37
97,"u9",47,22,46
97,"u9",52,29,22
98,"u1",7,14,1
98,"u1",12,4,3
98,"u1",17,21,1
98,"u1",22,61,3
98,"u1",27,105,1
98,"u1",32,79,15
98,"u1",37,100,0
98,"u1",42,74,5
98,"u1",47,41,0
98,"u1",52,25,1
98,"u2",7,1,2
98,"u2",12,2,1
98,"u2",17,8,15
98,"u2",22,45,11
98,"u2",27,76,31
98,"u2",32,103,93
98,"u2",37,119,28
98,"u2",42,114,25
98,"u2",47,12,0
98,"u2",52,21,0
98,"u3",7,2,1
98,"u3",12,9,3
98,"u3",17,33,2
98,"u3",22,95,26
98,"u3",27,185,11
98,"u3",32,94,38
98,"u3",37,55,15
98,"u3",42,39,3
98,"u3",47,11,0
98,"u3",52,10,0
98,"u4",7,1,2
98,"u4",12,7,1
98,"u4",17,5,0
98,"u4",22,12,5
98,"u4",27,29,17
98,"u4",32,11,19
98,"u4",37,36,28
98,"u4",42,62,128
98,"u4",47,151,18
98,"u4",52,129,56
98,"u5",7,0,2
98,"u5",12,4,5
98,"u5",17,31,10
98,"u5",22,46,43
98,"u5",27,189,8
98,"u5",32,49,13
98,"u5",37,53,6
98,"u5",42,30,1
98,"u5",47,21,7
98,"u5",52,40,2
98,"u6",7,6,0
98,"u6",12,5,6
98,"u6",17,24,15
98,"u6",22,22,13
98,"u6",27,68,34
98,"u6",32,30,35
98,"u6",37,67,16
98,"u6",42,83,15
98,"u6",47,52,11
98,"u6",52,108,7
98,"u7",7,2,0
98,"u7",12,2,1
98,"u7",17,13,8
98,"u7",22,40,16
98,"u7",27,184,86
98,"u7",32,66,27
98,"u7",37,53,5
98,"u7",42,14,5
98,"u7",47,19,8
98,"u7",52,4,2
98,"u8",7,1,3
98,"u8",12,6,2
98,"u8",17,53,8
98,"u8",22,46,29
98,"u8",27,165,2
98,"u8",32,39,2
98,"u8",37,24,1
98,"u8",42,11,0
98,"u8",47,7,1
98,"u8",52,16,1
98,"u9",7,2,0
98,"u9",12,34,11
98,"u9",17,58,15
98,"u9",22,147,13
98,"u9",27,103,4
98,"u9",32,85,14
98,"u9",37,20,3
98,"u9",42,31,1
98,"u9",47,37,4
98,"u9",52,57,0
99,"u1",7,4,1
99,"u1",12,21,2
99,"u1",17,35,38
99,"u1",22,86,19
99,"u1",27,84,20
99,"u1",32,37,14
99,"u1",37,44,21
99,"u1",42,34,2
99,"u1",47,22,15
99,"u1",52,10,6
99,"u2",7,1,0
99,"u2",12,14,3
99,"u2",17,70,28
99,"u2",22,152,0
99,"u2",27,391,3
99,"u2",32,90,5
99,"u2",37,38,0
99,"u2",42,47,2
99,"u2",47,34,0
99,"u2",52,12,0
99,"u3",7,2,0
99,"u3",12,8,9
99,"u3",17,35,12
99,"u3",22,61,72
99,"u3",27,104,31
99,"u3",32,69,80
99,"u3",37,25,14
99,"u3",42,12,7
99,"u3",47,16,7
99,"u3",52,4,12
99,"u4",7,1,1
99,"u4",12,5,1
99,"u4",17,18,1
99,"u4",22,12,1
99,"u4",27,28,2
99,"u4",32,76,59
99,"u4",37,84,69
99,"u4",42,91,19
99,"u4",47,105,30
99,"u4",52,16,33
99,"u5",7,3,1
99,"u5",12,11,15
99,"u5",17,115,62
99,"u5",22,416,43
99,"u5",27,67,17
99,"u5",32,13,17
99,"u5",37,4,3
99,"u5",42,6,4
99,"u5",47,2,4
99,"u5",52,0,1
99,"u6",7,3,0
99,"u6",12,15,4
99,"u6",17,45,21
99,"u6",22,124,8
99,"u6",27,172,0
99,"u6",32,183,6
99,"u6",37,166,1
99,"u6",42,123,1
99,"u6",47,45,0
99,"u6",52,15,0
99,"u7",7,4,1
99,"u7",12,3,0
99,"u7",17,12,2
99,"u7",22,48,1
99,"u7",27,95,19
99,"u7",32,233,10
99,"u7",37,177,4
99,"u7",42,100,0
99,"u7",47,24,1
99,"u7",52,19,0
99,"u8",7,5,0
99,"u8",12,14,3
99,"u8",17,23,15
99,"u8",22,34,18
99,"u8",27,38,20
99,"u8",32,86,26
99,"u8",37,72,68
99,"u8",42,31,6
99,"u8",47,27,16
99,"u8",52,32,19
99,"u9",7,3,0
99,"u9",12,5,0
99,"u9",17,37,6
99,"u9",22,86,1
99,"u9",27,29,10
99,"u9",32,42,6
99,"u9",37,52,0
99,"u9",42,59,3
99,"u9",47,17,0
99,"u9",52,11,2
100,"u1",7,3,4
100,"u1",12,8,4
100,"u1",17,67,19
100,"u1",22,436,13
100,"u1",27,268,18
100,"u1",32,65,4
100,"u1",37,39,2
100,"u1",42,4,0
100,"u1",47,5,0
100,"u1",52,6,0
100,"u2",7,4,1
100,"u2",12,5,2
100,"u2",17,15,2
100,"u2",22,25,14
100,"u2",27,67,30
100,"u2",32,46,35
100,"u2",37,24,25
100,"u2",42,29,16
100,"u2",47,48,39
100,"u2",52,85,11
100,"u3",7,4,3
100,"u3",12,1,3
100,"u3",17,17,7
100,"u3",22,55,6
100,"u3",27,114,31
100,"u3",32,135,10
100,"u3",37,56,22
100,"u3",42,29,4
100,"u3",47,22,5
100,"u3",52,10,1
100,"u4",7,4,3
100,"u4",12,4,1
100,"u4",17,35,16
100,"u4",22,86,5
100,"u4",27,54,19
100,"u4",32,148,5
100,"u4",37,46,4
100,"u4",42,60,11
100,"u4",47,8,0
100,"u4",52,4,2
100,"u5",7,1,2
100,"u5",12,4,1
100,"u5",17,6,11
100,"u5",22,32,26
100,"u5",27,17,23
100,"u5",32,47,88
100,"u5",37,33,16
100,"u5",42,38,107
100,"u5",47,45,48
100,"u5",52,42,90
100,"u6",7,0,1
100,"u6",12,10,8
100,"u6",17,70,57
100,"u6",22,207,9
100,"u6",27,116,58
100,"u6",32,103,8
100,"u6",37,62,10
100,"u6",42,13,1
100,"u6",47,24,0
100,"u6",52,19,1
100,"u7",7,4,0
100,"u7",12,5,4
100,"u7",17,46,10
100,"u7",22,80,17
100,"u7",27,85,20
100,"u7",32,113,18
100,"u7",37,41,5
100,"u7",42,66,5
100,"u7",47,16,3
100,"u7",52,32,0
100,"u8",7,0,0
100,"u8",12,17,10
100,"u8",17,18,54
100,"u8",22,68,52
100,"u8",27,107,57
100,"u8",32,120,70
100,"u8",37,139,40
100,"u8",42,44,10
100,"u8",47,69,0
100,"u8",52,10,3
100,"u9",7,1,0
100,"u9",12,35,5
100,"u9",17,138,21
100,"u9",22,121,75
100,"u9",27,95,75
100,"u9",32,25,30
100,"u9",37,29,38
100,"u9",42,17,25
100,"u9",47,18,5
100,"u9",52,18,7
