"b","unit","day","lumadult"
98,"u9",7,3
98,"u9",12,4
98,"u9",17,5
98,"u9",22,6
98,"u9",27,36
98,"u9",32,19
98,"u9",37,56
98,"u9",42,66
98,"u9",47,34
98,"u9",52,15
98,"u10",7,23
98,"u10",12,47
98,"u10",17,83
98,"u10",22,91
98,"u10",27,29
98,"u10",32,30
98,"u10",37,74
98,"u10",42,38
98,"u10",47,26
98,"u10",52,35
99,"u1",7,1
99,"u1",12,3
99,"u1",17,7
99,"u1",22,18
99,"u1",27,49
99,"u1",32,53
99,"u1",37,33
99,"u1",42,44
99,"u1",47,62
99,"u1",52,21
99,"u2",7,2
99,"u2",12,8
99,"u2",17,8
99,"u2",22,51
99,"u2",27,48
99,"u2",32,205
99,"u2",37,110
99,"u2",42,14
99,"u2",47,7
99,"u2",52,5
99,"u3",7,0
99,"u3",12,1
99,"u3",17,2
99,"u3",22,24
99,"u3",27,5
99,"u3",32,110
99,"u3",37,27
99,"u3",42,30
99,"u3",47,42
99,"u3",52,48
99,"u4",7,0
99,"u4",12,2
99,"u4",17,11
99,"u4",22,25
99,"u4",27,14
99,"u4",32,152
99,"u4",37,89
99,"u4",42,70
99,"u4",47,85
99,"u4",52,97
99,"u5",7,3
99,"u5",12,16
99,"u5",17,26
99,"u5",22,9
99,"u5",27,37
99,"u5",32,7
99,"u5",37,18
99,"u5",42,25
99,"u5",47,2
99,"u5",52,44
99,"u6",7,0
99,"u6",12,3
99,"u6",17,12
99,"u6",22,32
99,"u6",27,23
99,"u6",32,30
99,"u6",37,31
99,"u6",42,33
99,"u6",47,27
99,"u6",52,10
99,"u7",7,1
99,"u7",12,6
99,"u7",17,28
99,"u7",22,21
99,"u7",27,68
99,"u7",32,44
99,"u7",37,16
99,"u7",42,44
99,"u7",47,23
99,"u7",52,10
99,"u8",7,2
99,"u8",12,13
99,"u8",17,20
99,"u8",22,13
99,"u8",27,97
99,"u8",32,53
99,"u8",37,14
99,"u8",42,6
99,"u8",47,16
99,"u8",52,53
99,"u9",7,10
99,"u9",12,3
99,"u9",17,17
99,"u9",22,21
99,"u9",27,37
99,"u9",32,55
99,"u9",37,13
99,"u9",42,90
99,"u9",47,38
99,"u9",52,318
99,"u10",7,0
99,"u10",12,1
99,"u10",17,14
99,"u10",22,6
99,"u10",27,4
99,"u10",32,14
99,"u10",37,21
99,"u10",42,24
99,"u10",47,28
99,"u10",52,20
100,"u1",7,0
100,"u1",12,0
100,"u1",17,4
100,"u1",22,3
100,"u1",27,3
100,"u1",32,47
100,"u1",37,56
100,"u1",42,23
100,"u1",47,20
100,"u1",52,86
100,"u2",7,8
100,"u2",12,3
100,"u2",17,7
100,"u2",22,52
100,"u2",27,34
100,"u2",32,11
100,"u2",37,26
100,"u2",42,49
100,"u2",47,95
100,"u2",52,21
100,"u3",7,1
100,"u3",12,9
100,"u3",17,11
100,"u3",22,30
100,"u3",27,23
100,"u3",32,183
100,"u3",37,61
100,"u3",42,33
100,"u3",47,9
100,"u3",52,2
100,"u4",7,2
100,"u4",12,5
100,"u4",17,4
100,"u4",22,6
100,"u4",27,43
100,"u4",32,59
100,"u4",37,88
100,"u4",42,48
100,"u4",47,64
100,"u4",52,18
100,"u5",7,3
100,"u5",12,5
100,"u5",17,8
100,"u5",22,5
100,"u5",27,1
100,"u5",32,1
100,"u5",37,10
100,"u5",42,3
100,"u5",47,18
100,"u5",52,68
100,"u6",7,4
100,"u6",12,4
100,"u6",17,113
100,"u6",22,125
100,"u6",27,5
100,"u6",32,33
100,"u6",37,12
100,"u6",42,6
100,"u6",47,3
100,"u6",52,1
100,"u7",7,3
100,"u7",12,2
100,"u7",17,3
100,"u7",22,7
100,"u7",27,22
100,"u7",32,38
100,"u7",37,255
100,"u7",42,140
100,"u7",47,11
100,"u7",52,8
100,"u8",7,1
100,"u8",12,2
100,"u8",17,9
100,"u8",22,4
100,"u8",27,43
100,"u8",32,25
100,"u8",37,11
100,"u8",42,18
100,"u8",47,29
100,"u8",52,3
100,"u9",7,4
100,"u9",12,3
100,"u9",17,20
100,"u9",22,3
100,"u9",27,116
100,"u9",32,60
100,"u9",37,15
100,"u9",42,19
100,"u9",47,30
100,"u9",52,59
100,"u10",7,1
100,"u10",12,3
100,"u10",17,19
100,"u10",22,7
100,"u10",27,14
100,"u10",32,74
100,"u10",37,54
100,"u10",42,19
100,"u10",47,6
100,"u10",52,57
